wave,flux
3990.3157562504043,15886.407690301436
3990.326670666415,16094.521911359567
3990.3375851122823,16004.55111193474
3990.3484995879994,16376.344841673175
3990.3594140935697,15877.986614793383
3990.3703286289983,15874.814858901434
3990.381243194276,16286.500444378506
3990.392157789408,16406.469347559258
3990.4030724143936,16707.70625822823
3990.413987069237,16908.54457581809
3990.424901753931,17142.282506557553
3990.4358164684786,17244.145974792722
3990.4467312128804,17430.627869312666
3990.457645987141,17829.578929343865
3990.4685607912515,17830.33525775225
3990.4794756252168,17816.01951796234
3990.4903904890407,18024.512636396303
3990.5013053827147,18054.5697740165
3990.5122203062438,18069.859913463482
3990.5231352596275,17900.984826690685
3990.5340502428703,17785.81981718743
3990.5449652559637,17706.562681489657
3990.5558802989126,17237.380269198264
3990.56679537172,17332.21809334575
3990.5777104743793,17180.639273320205
3990.5886256068934,17498.147362495172
3990.599540769263,17445.642434983078
3990.610455961492,17644.806292050147
3990.6213711835726,17564.42388845468
3990.6322864355084,17646.033211458074
3990.6432017173,17578.47237091679
3990.654117028952,17250.717390027086
3990.6650323704553,17200.5473911523
3990.6759477418145,16860.878703029186
3990.686863143034,16351.876506579812
3990.6977785741055,16027.672956875276
3990.708694035033,15661.004384913515
3990.719609525817,15285.329766924317
3990.730525046461,15243.422359861457
3990.741440596958,15083.090321385784
3990.752356177311,15173.648402971105
3990.7632717875244,15608.315696084768
3990.774187427591,15828.517434099183
3990.785103097514,15889.947981327232
3990.796018797294,15511.657803301247
3990.806934526935,14701.427698421043
3990.817850286429,13583.135902466574
3990.8287660757796,11814.114597709571
3990.8396818949877,9751.53889568489
3990.850597744057,7728.2194726779235
3990.8615136229796,5581.128149901154
3990.8724295317597,4083.554442643576
3990.883345470401,3060.014960360687
3990.894261438896,2684.658962542645
3990.9051774372488,2756.9593519724845
3990.916093465459,3344.3254439029065
3990.9270095235315,4200.325589649919
3990.9379256114576,4901.94614066006
3990.9488417292414,5313.082914764429
3990.9597578768876,5167.015145397728
3990.970674054388,4909.247727282442
3990.9815902617465,4591.312311587647
3990.992506498963,4780.897933881645
3991.003422766042,5485.246841427362
3991.014339062976,7004.681154100123
3991.025255389768,8625.397298095811
3991.036171746419,10250.715803997977
3991.0470881329325,11213.088292070039
3991.0580045493007,11569.268339457158
3991.0689209955276,11363.915037231962
3991.079837471618,10730.227444652914
3991.090753977563,10075.786085918473
3991.101670513367,9922.69596782896
3991.1125870790306,10042.307699983967
3991.123503674557,10759.646844618539
3991.1344202999394,11684.609277401521
3991.1453369551805,13023.87419290861
3991.1562536402857,14187.5654741929
3991.1671703552465,14827.834982193366
3991.1780871000665,15350.53765827651
3991.1890038747465,15219.517554786364
3991.1999206792907,15080.857983396574
3991.2108375136904,14380.96737311067
3991.22175437795,13621.409127879622
3991.232671272074,13451.034873045011
3991.243588196054,13789.06547662619
3991.2545051498946,14002.156115974762
3991.265422133595,14665.434764864529
3991.2763391471603,14913.847971957037
3991.287256190582,15233.290395386974
3991.298173263864,15361.851006609235
3991.3090903670072,16110.62885287559
3991.320007500015,16040.184222397314
3991.330924662879,16153.563069769509
3991.341841855605,16068.80207259908
3991.352759078195,16214.519898965424
3991.363676330642,16019.04907198329
3991.374593612951,15719.290340535881
3991.385510925121,14992.119729017812
3991.396428267156,13988.129998978715
3991.4073456390483,12879.787205980118
3991.4182630408022,11848.205422705463
3991.429180472422,10952.23862674511
3991.4400979338993,9954.195430297159
3991.451015425238,9334.254932226866
3991.461932946439,8200.057740718099
3991.4728504975055,7040.373288869078
3991.4837680784303,5998.40504651833
3991.494685689217,4920.281459489109
3991.5056033298656,4763.820138254787
3991.5165210003806,5241.384767170893
3991.527438700754,6631.781146786484
3991.5383564309896,8786.017484450744
3991.5492741910916,11151.49643243013
3991.5601919810524,13172.813474710918
3991.571109800876,14571.601360632782
3991.582027650562,15915.959719881284
3991.592945530115,16465.521242616087
3991.6038634395263,17079.417620589727
3991.614781378801,16986.01021666401
3991.625699347943,16893.97815575775
3991.6366173469432,16330.488907613395
3991.6475353758074,16029.78758986917
3991.6584534345347,15302.580467598396
3991.6693715231295,14844.0919660137
3991.6802896415834,14389.33998791299
3991.691207789901,14409.492841052788
3991.702125968082,14081.65815086622
3991.713044176131,14467.538244993812
3991.7239624140398,14811.03280928424
3991.7348806818122,15214.387810032322
3991.7457989794525,15712.12137188605
3991.756717306953,16409.94766450074
3991.7676356643174,17185.216535868236
3991.778554051546,17018.30957026625
3991.789472468643,17513.764776958287
3991.8003909156005,17918.05735447884
3991.811309392422,17965.4038228844
3991.8222278991125,18143.596011368005
3991.8331464356634,17687.783931787904
3991.844065002079,18282.94360384018
3991.854983598359,18086.27904454037
3991.865902224508,18202.984619686293
3991.876820880518,18154.98238703372
3991.887739566393,18346.78150920094
3991.898658282133,18207.204255179025
3991.909577027742,18129.86289078601
3991.920495803213,18411.5611948557
3991.9314146085485,18203.62773534595
3991.942333443754,18257.856303826207
3991.95325230882,18169.57772268083
3991.9641712037524,18339.482756515983
3991.97509012855,18640.606135902657
3991.986009083218,18278.62253755379
3991.9969280677474,18148.018169938983
3992.0078470821427,18306.883579729874
3992.0187661264076,18214.52714759853
3992.029685200535,17994.20409818104
3992.0406043045286,18044.123361234106
3992.0515234383884,18102.769337413767
3992.062442602118,17870.27507908358
3992.0733617957108,18111.301576614635
3992.0842810191693,17879.051141331634
3992.095200272495,17955.455991094103
3992.106119555691,18112.60762264178
3992.117038868749,18002.91838617324
3992.127958211675,17925.044525545174
3992.138877584471,17798.695384456958
3992.1497969871307,17537.56771582992
3992.160716419657,16802.415831084665
3992.1716358820504,16219.54308844236
3992.182555374315,14641.988454258282
3992.193474896443,12607.897364569817
3992.2043944484385,10691.598955090523
3992.2153140303053,8441.510701885929
3992.2262336420354,6702.830561771987
3992.2371532836332,5281.3238149629115
3992.248072955099,4767.980335944171
3992.258992656436,5329.077024903636
3992.2699123876373,6259.31645120956
3992.2808321487064,8286.213706652528
3992.2917519396437,10537.607511596761
3992.302671760453,12617.788151187835
3992.3135916111264,14403.91100073172
3992.324511491668,15476.343879543649
3992.335431402082,16237.340228129118
3992.346351342361,17000.93320382617
3992.3572713125077,17269.913883676312
3992.368191312523,17348.156956345647
3992.3791113424113,17512.140572566655
3992.3900314021644,17545.186988567737
3992.400951491786,17642.120313641895
3992.4118716112807,17535.700817348
3992.4227917606404,17311.836278318453
3992.433711939869,17384.443087310334
3992.4446321489672,17264.075737028932
3992.4555523879385,17191.68187602228
3992.466472656775,17289.418328935702
3992.477392955481,16931.479754236712
3992.4883132840564,16673.77936601823
3992.4992336425053,16128.02630802561
3992.51015403082,15213.526420621793
3992.521074449004,14018.98113445366
3992.5319948970623,12939.759506310218
3992.5429153749865,11637.184848291523
3992.5538358827807,10771.422803853604
3992.5647564204446,10560.295406481197
3992.575676987983,11120.102920966014
3992.5865975853876,11925.186949092384
3992.597518212662,13043.431524787868
3992.6084388698114,13751.837014939796
3992.619359556827,14117.608408822352
3992.630280273713,14175.069548072863
3992.64120102047,14159.294302443805
3992.6521217971017,14041.87435539408
3992.6630426036,13983.151232533079
3992.673963439969,14058.57621606917
3992.684884306213,14371.470249253802
3992.695805202324,14592.012603155703
3992.7067261283064,15225.929862768144
3992.71764708416,15522.365040566063
3992.7285680698888,15555.955809880876
3992.739489085485,14977.305295304108
3992.750410130953,14064.449239088759
3992.7613312062917,12632.257043956954
3992.7722523115067,10933.97426312793
3992.783173446589,9081.025799202727
3992.794094611543,7690.728015958898
3992.8050158063734,6787.839339444715
3992.8159370310714,6647.670292526543
3992.8268582856413,7136.478193796932
3992.8377795700835,8007.580406611437
3992.8487008844018,9085.49427368746
3992.8596222285883,10317.17304490291
3992.870543602647,11324.840405876572
3992.8814650065824,12493.741225256532
3992.8923864403864,13773.020599628693
3992.903307904063,15279.174388191781
3992.914229397612,15971.915480717176
3992.925150921038,16587.752265811676
3992.9360724743324,16683.94456451165
3992.9469940575,16697.01602419488
3992.957915670541,16882.549444736294
3992.9688373134586,16879.22179261282
3992.9797589862455,16944.543719013785
3992.9906806889053,17064.200791473402
3993.001602421443,17069.852911897036
3993.0125241838496,17005.120418883293
3993.02344597613,17071.286515156036
3993.034367798284,17009.740838980582
3993.0452896503157,17316.27326114694
3993.056211532217,17566.0601376176
3993.067133443992,17925.288804892683
3993.0780553856453,18066.506519197737
3993.088977357168,18345.30703134682
3993.099899358565,18317.993223038953
3993.1108213898365,18256.57686753475
3993.121743450986,18214.872107830503
3993.1326655420053,18087.823265289702
3993.1435876628993,18242.319050822713
3993.154509813668,18013.85575335951
3993.1654319943154,18336.590976522995
3993.176354204833,17970.813661613152
3993.1872764452255,17766.911882128516
3993.198198715497,17389.68166945004
3993.209121015639,17458.358390859074
3993.220043345656,17269.97777805853
3993.2309657055484,16890.879307498803
3993.2418880953196,16532.415503403907
3993.252810514962,16698.34067121123
3993.26373296448,16759.68734828084
3993.2746554438772,16503.58499197511
3993.285577953146,16216.684664075605
3993.29650049229,15656.506833070087
3993.3074230613097,14861.569407843399
3993.318345660209,13957.783090291296
3993.3292682889805,12673.422130877634
3993.3401909476274,11106.402745374191
3993.3511136361503,9778.507394010423
3993.3620363545538,8691.19021974905
3993.3729591028286,8126.862443444055
3993.38388188098,8546.187834814255
3993.394804689012,9264.387272280084
3993.4057275269156,11146.547072859108
3993.4166503946963,12486.888865007835
3993.427573292353,14207.659940342106
3993.4384962198906,14989.202933660077
3993.449419177301,15517.27764887692
3993.460342164588,15888.81474873662
3993.471265181756,15584.51877706029
3993.4821882287965,14731.846782622206
3993.493111305714,13463.080517895169
3993.5040344125086,12666.59391177349
3993.514957549185,12181.977404035875
3993.525880715734,12299.679105444628
3993.5368039121604,13123.01449355335
3993.5477271384643,14302.402510253367
3993.55865039465,15232.47781067493
3993.5695736807093,15819.096086217858
3993.5804969966457,16685.127820546935
3993.591420342464,16811.05987276726
3993.6023437181566,16839.18560309263
3993.6132671237265,16970.492125082135
3993.6241905591746,17073.19982906854
3993.635114024505,17232.769760233517
3993.6460375197094,17270.324318962736
3993.656961044792,17510.35736452567
3993.6678845997567,17902.44754666034
3993.678808184596,17705.077498971328
3993.689731799314,17709.620913456638
3993.7006554439104,17732.27460466224
3993.711579118389,17640.926686706232
3993.7225028227426,17408.743842828222
3993.7334265569752,16941.274740848392
3993.7443503210866,16661.107374239087
3993.755274115081,16012.190519244778
3993.7661979389504,15832.160685183713
3993.777121792699,15857.9882360837
3993.7880456763305,16669.837480088747
3993.7989695898377,17049.87035964963
3993.809893533224,17364.411430548447
3993.8208175064897,17623.905306164655
3993.8317415096394,17900.821957806398
3993.8426655426642,18181.787222189356
3993.8535896055687,18049.250272480826
3993.8645136983573,17342.39463855391
3993.875437821022,16460.40639431169
3993.886361973566,15297.666106501843
3993.8972861559905,13560.58029764975
3993.9082103682986,11749.02417359612
3993.9191346104835,10207.612399026437
3993.930058882548,8667.058779667035
3993.9409831844937,7778.472741124969
3993.9519075163234,7247.263162210373
3993.962831878029,7066.59856205996
3993.9737562696164,7864.6132316714675
3993.9846806910878,9091.306765077854
3993.995605142436,10944.119707900792
3994.006529623665,12451.4398630667
3994.017454134775,13895.717620911584
3994.02837867577,15423.786620888197
3994.0393032466422,16479.24814801456
3994.0502278473955,17002.325371432657
3994.0611524780343,17532.095729034638
3994.07207713855,18108.75185142583
3994.083001828947,18637.077570597194
3994.093926549226,18860.480146615795
3994.1048512993902,18758.204568766578
3994.115776079432,18760.52916040187
3994.126700889356,18902.10082549383
3994.137625729166,18415.87719574333
3994.1485505988535,17782.512193871695
3994.1594754984226,17062.248951238704
3994.1704004278745,16279.377765669544
3994.181325387212,14791.440193528575
3994.192250376428,13301.788211357529
3994.203175395526,11457.752175709302
3994.214100444507,10093.740506195052
3994.2250255233744,9510.493285224155
3994.23595063212,9685.457641441997
3994.2468757707484,10542.812519932395
3994.2578009392632,11989.56630086081
3994.2687261376573,13767.66746570478
3994.279651365934,15207.666084050228
3994.290576624094,16309.584158252374
3994.3015019121403,17144.66424436279
3994.3124272300665,17938.18613422658
3994.3233525778755,18148.5682904853
3994.334277955572,18601.71827141628
3994.345203363148,18393.142598889808
3994.356128800607,18264.204595751722
3994.36705426795,18439.365982616448
3994.3779797651805,18157.468443093963
3994.3889052922905,17857.283313492284
3994.3998308492846,17851.601508582276
3994.4107564361625,17899.603929975092
3994.421682052928,17878.601043919047
3994.432607699574,17644.945621785395
3994.443533376104,17782.90672371209
3994.454459082522,18144.66790817254
3994.4653848188204,18497.46766624703
3994.476310585003,18703.590197652997
3994.48723638107,18707.23537398428
3994.498162207026,18873.984900172774
3994.5090880628622,19035.411644913114
3994.5200139485833,19029.896618540002
3994.530939864193,18817.92235825655
3994.5418658096837,18867.12023148763
3994.552791785059,18882.727518062613
3994.56371779032,18822.358462813743
3994.5746438254696,18706.25807740381
3994.5855698905,18724.140266383747
3994.5964959854164,18561.755388846126
3994.6074221102176,18636.963564447877
3994.618348264909,18301.624761266383
3994.6292744494813,18816.336496508236
3994.640200663939,18725.082139109407
3994.6511269082866,18690.8692832667
3994.662053182516,18453.919044991686
3994.672979486631,18342.83686654099
3994.6839058206324,17842.251736505463
3994.6948321845234,17037.58567803132
3994.705758578297,16539.514624616677
3994.7166850019557,15506.758155805093
3994.7276114555057,14688.593584434659
3994.7385379389375,14556.559631723996
3994.749464452256,14691.472476773817
3994.7603909954605,15260.468201885102
3994.771317568556,15756.287225657967
3994.782244171534,16659.958147102603
3994.7931708043984,17088.65332329913
3994.8040974671503,17082.081146493405
3994.8150241597928,17393.535507128145
3994.825950882318,16889.3859806958
3994.8368776347306,16210.912455949523
3994.8478044170342,15727.583978854589
3994.858731229221,15539.524407200515
3994.869658071295,15646.456971582025
3994.8805849432565,15668.706582795829
3994.8915118451096,16147.619422107935
3994.9024387768463,16479.25590279326
3994.9133657384705,16192.716971833259
3994.924292729986,16098.504166338593
3994.935219751386,16246.443416584281
3994.9461468026734,16210.355836663395
3994.957073883849,15931.212741039695
3994.9680009949166,16114.750716701152
3994.978928135868,16073.316473949702
3994.989855306708,16159.210622124378
3995.000782507436,15900.339378982782
3995.0117097380567,14593.019558563827
3995.0226369985617,13667.831647209823
3995.033564288955,12069.135694358498
3995.044491609241,10239.597435452044
3995.055418959412,8991.448049578816
3995.0663463394712,8141.095575846731
3995.07727374942,8024.7935124374935
3995.0882011892613,8203.072484117003
3995.0991286589874,8397.793983899057
3995.110056158603,8300.814502067864
3995.1209836881117,8999.083291951565
3995.1319112475057,9221.12228821963
3995.142838836789,10064.566399276255
3995.1537664559614,11091.695561461149
3995.1646941050276,11757.87152086571
3995.1756217839798,12637.936526913196
3995.186549492821,11864.378631800413
3995.197477231552,10881.23929433897
3995.208405000177,9609.200272563845
3995.2193327986884,7759.0969254001975
3995.230260627089,6201.905087340624
3995.2411884853846,5134.835464295
3995.2521163735655,5084.953479975462
3995.263044291637,6011.823173593729
3995.2739722395986,7827.906239751726
3995.2849002174553,10200.030369862914
3995.295828225198,12355.733707297593
3995.306756262831,14455.283821921797
3995.317684330359,16070.11960202083
3995.328612427774,17020.11221393943
3995.339540555079,18010.708268683404
3995.3504687122754,18483.76538464427
3995.361396899367,18601.795421939343
3995.372325116345,18905.86726046354
3995.383253363215,18864.368131428957
3995.3941816399756,19019.02655142173
3995.405109946632,19207.249800182875
3995.416038283175,19053.836392909292
3995.42696664961,19030.127052664757
3995.437895045941,19121.50504529476
3995.448823472159,19177.815666995943
3995.459751928269,19242.359435535967
3995.47068041427,19310.221978675574
3995.481608930168,19211.280253358185
3995.492537475953,19325.585649672896
3995.5034660516308,18777.753653563555
3995.514394657205,18462.366536412388
3995.5253232926666,17883.038763809946
3995.536251958021,17014.34898121655
3995.5471806532673,15873.599589604883
3995.5581093784103,14633.354194343088
3995.5690381334416,13562.32907079905
3995.579966918366,12245.337349608539
3995.5908957331867,10965.416094038635
3995.6018245778964,10002.437420126053
3995.612753452499,9116.598209090533
3995.6236823569943,8209.220578052104
3995.634611291387,7667.847027231007
3995.6455402556685,7666.146508492529
3995.656469249843,7913.263379897921
3995.667398273911,8791.88368229568
3995.6783273278766,10213.175234969705
3995.6892564117315,11845.810111027211
3995.70018552548,13541.057925403118
3995.711114669126,14732.942536592484
3995.722043842661,15502.593940146267
3995.7329730460906,15601.636851340534
3995.7439022794138,15133.985187597573
3995.754831542635,14364.304776776584
3995.7657608357463,12790.856001697479
3995.7766901587515,11517.16997464001
3995.787619511655,9916.85261567682
3995.7985488944487,8796.207976017147
3995.8094783071365,8008.931822896005
3995.820407749719,7919.781167279928
3995.8313372221996,8678.198560506105
3995.8422667245713,9869.897848431021
3995.8531962568372,11556.680207643658
3995.864125818998,13085.061270479113
3995.875055411058,14378.544117938729
3995.8859850330086,15278.605943273753
3995.8969146848544,15624.593877751382
3995.907844366599,15974.768554281445
3995.918774078235,15784.057178400457
3995.9297038197656,15999.067556604747
3995.940633591192,16495.792027238756
3995.951563392518,16542.023843556643
3995.9624932237352,17267.783134065572
3995.973423084848,17474.66746385768
3995.9843529758605,18021.994432371113
3995.995282896765,18073.259956676513
3996.0062128475647,18287.433137927204
3996.0171428282606,18526.241428487003
3996.028072838856,18266.821834173054
3996.039002879344,18403.580220300704
3996.0499329497284,18486.812827438116
3996.0608630500083,18320.62246894464
3996.071793180189,18446.35857558623
3996.082723340262,18399.608437448736
3996.093653530231,18498.99824114144
3996.104583750101,18787.88295357674
3996.1155139998637,18710.70933896303
3996.1264442795227,19081.133531726897
3996.1373745890787,19236.81353723258
3996.1483049285357,19015.747122325003
3996.1592352978855,19232.818887643516
3996.1701656971327,19005.773474670947
3996.1810961262804,19457.496646113694
3996.192026585322,19469.48307722807
3996.20295707426,19129.565801706165
3996.213887593096,19108.436265148222
3996.224818141833,18833.286115866158
3996.235748720464,18753.298853039738
3996.2466793289923,18573.791787620634
3996.2576099674184,17350.927449412644
3996.2685406357464,16468.37106465921
3996.279471333968,15490.722958251832
3996.2904020620877,13541.796201970428
3996.3013328201096,12039.07675562799
3996.312263608025,10004.421612486245
3996.323194425839,8350.781595844775
3996.3341252735513,7738.673147842288
3996.345056151166,7191.799696043133
3996.3559870586746,7102.40884706378
3996.366917996082,7706.452932685613
3996.377848963392,7696.017631843685
3996.388779960597,6868.0187077187
3996.3997109877,5668.931858994066
3996.4106420447024,4439.136278390884
3996.4215731316076,3369.449158605188
3996.432504248408,2627.091422148049
3996.443435395107,2311.2839867360894
3996.4543665717056,2528.091439384967
3996.465297778207,3636.226267799735
3996.476229014604,5430.680164761841
3996.4871602809003,7657.616401426494
3996.4980915771002,10107.608854390679
3996.5090229031957,12126.696094278248
3996.519954259191,13755.908871136604
3996.5308856450856,15058.870636533944
3996.541817060884,16016.238377954809
3996.5527485065786,16780.339786507193
3996.563679982173,17349.673942569643
3996.574611487672,17874.396817270666
3996.5855430230667,18172.348148673773
3996.5964745883616,18382.384748525918
3996.6074061835566,18462.731607958674
3996.618337808656,18669.390159960833
3996.6292694636522,18693.830748904493
3996.640201148549,18711.770495191216
3996.651132863346,18677.011269412935
3996.6620646080482,18986.526371270418
3996.672996382647,19103.38102183491
3996.6839281871466,19074.89543171227
3996.694860021551,18856.993142578747
3996.7057918858527,19009.05362007767
3996.7167237800554,18692.02878582105
3996.7276557041596,19088.387654215094
3996.738587658169,19075.089346613735
3996.7495196420755,18985.752270817757
3996.760451655883,19029.73898869753
3996.7713836995968,18793.273592948914
3996.782315773208,18606.056823685765
3996.793247876721,18453.78457134217
3996.8041800101355,17625.002750992775
3996.8151121734563,16644.946611966938
3996.8260443666745,15683.18522788957
3996.836976589795,14456.592739261687
3996.8479088428176,13273.627875909211
3996.8588411257465,12429.881772108378
3996.8697734385737,11808.229682736099
3996.880705781303,11602.83101918921
3996.891638153939,12025.586883392185
3996.902570556473,12783.173752710221
3996.91350298891,14099.602044321598
3996.9244354512493,15161.971273057163
3996.9353679434957,16109.111242894085
3996.946300465641,17043.379567261785
3996.9572330176893,17968.345461841673
3996.968165599644,18038.499974824488
3996.9790982114982,18034.920090746135
3996.9900308532556,18117.835267271843
3997.000963524916,18047.523314736787
3997.011896226484,18035.657727073878
3997.022828957952,17525.322606179863
3997.0337617193227,16665.435594517738
3997.044694510601,15693.352845318617
3997.055627331779,14155.02236795798
3997.066560182861,11813.461077470332
3997.0774930638463,9502.661463692784
3997.08842597474,7441.565297774971
3997.0993589155337,5589.520703021437
3997.110291886231,4400.571419283748
3997.121224886833,4195.572481408715
3997.1321579173427,4998.440829150379
3997.143090977753,6585.994711715729
3997.1540240680674,9036.949057944119
3997.164957188291,11104.336240179837
3997.1758903384143,12966.510228715835
3997.186823518443,14758.771551158277
3997.1977567283757,15619.030844386669
3997.2086899682176,15748.315299130976
3997.2196232379606,15880.974840652196
3997.230556537608,15755.166324675083
3997.241489867165,16256.337105307728
3997.252423226623,16387.75161821395
3997.2633566159857,17095.304896440357
3997.274290035254,17397.17475710064
3997.285223484432,17384.751989483837
3997.2961569635113,18190.14046193659
3997.307090472496,18023.451435022056
3997.318024011386,18049.256639439613
3997.3289575801864,17045.260051473975
3997.339891178888,16245.721479944887
3997.350824807496,14755.220109280199
3997.3617584660137,13131.734696444126
3997.3726921544335,11327.836750343442
3997.3836258727592,10004.61954771355
3997.394559620991,9127.822849128395
3997.4054933991333,9568.766110595316
3997.416427207178,10576.73819312453
3997.427361045129,11618.227228701115
3997.438294912991,12606.66122978553
3997.449228810755,13434.781091094017
3997.460162738426,14130.318748082964
3997.4710966960033,14774.582540851085
3997.4820306834918,15268.323865186421
3997.492964700883,16045.092630375178
3997.5038987481817,16727.64985305816
3997.514832825387,17308.659243971106
3997.5257669325038,18097.074110861868
3997.5367010695236,18298.179338812828
3997.5476352364512,18644.624973420057
3997.55856943329,18969.01013964787
3997.569503660032,18933.140007983893
3997.5804379166816,18761.001046516
3997.591372203239,18687.22964214906
3997.6023065197082,18575.27138126642
3997.6132408660815,18639.985781326886
3997.6241752423625,18059.940785139803
3997.6351096485555,17577.513061586767
3997.646044084652,17153.517418198287
3997.656978550657,16344.154564626515
3997.667913046571,15893.702137887476
3997.6788475723965,15476.829455103725
3997.689782128127,15350.44252122939
3997.7007167137654,15191.723106715828
3997.711651329312,15185.031263947487
3997.7225859747723,15290.32538761571
3997.7335206501366,15641.842232316732
3997.74445535541,15797.122640520336
3997.7553900905964,16369.472305778412
3997.7663248556873,16756.324171531945
3997.7772596506875,17219.366971615702
3997.7881944755973,17300.255787331607
3997.79912933042,17002.04671678692
3997.8100642151476,17271.80100788921
3997.820999129785,17067.90461339429
3997.8319340743355,17295.97632412612
3997.842869048792,17420.82810951397
3997.853804053158,16520.753521583974
3997.8647390874335,16149.98612591997
3997.875674151623,15034.916939385235
3997.8866092457183,13584.493669755757
3997.8975443697236,12332.594080746174
3997.908479523639,11270.447503466157
3997.9194147074686,11220.475531142205
3997.930349921204,11961.164006862791
3997.94128516485,13215.685094647108
3997.95222043841,14706.116753701122
3997.963155741877,16158.265156842768
3997.9740910752544,17074.83185109496
3997.985026438542,17605.62567102909
3997.995961831745,18145.992266375568
3998.006897254854,17912.93185618147
3998.0178327078743,17522.97856010869
3998.0287681908094,16532.64446683228
3998.0397037036514,14728.663462113589
3998.0506392464044,12851.910556521267
3998.061574819069,10405.68423383683
3998.0725104216485,8112.487953402101
3998.0834460541355,6477.205109599978
3998.0943817165344,5555.234806817026
3998.1053174088443,5572.501194238663
3998.1162531310697,6446.985320519657
3998.127188883203,8328.052162051199
3998.1381246652477,10398.164379034191
3998.149060477209,12487.680447801948
3998.1599963190774,13916.077920824288
3998.1709321908584,14652.552886135874
3998.181868092551,14782.44401874393
3998.19280402416,14033.053564038128
3998.203739985677,12544.351262461394
3998.2146759771067,11184.663159083575
3998.2256119984527,9645.42397100851
3998.2365480497074,9055.783138729632
3998.2474841308745,8803.914963014424
3998.258420241954,9613.846397213638
3998.2693563829503,11004.66802461073
3998.280292553856,12658.463844973594
3998.2912287546737,14521.579184144737
3998.302164985405,15588.504876717925
3998.313101246053,16573.715266108513
3998.3240375366104,16777.624228473753
3998.334973857081,16884.96062893048
3998.345910207469,17664.755415081978
3998.356846587766,17500.575708575547
3998.367782997977,17268.850751664486
3998.378719438101,17264.37377043441
3998.389655908143,17213.94411731884
3998.400592408095,16792.23952900991
3998.41152893796,16294.274573143572
3998.422465497744,15414.809473842384
3998.433402087437,14372.605125125498
3998.444338707044,13003.07289455831
3998.455275356566,11239.612075153738
3998.4662120360053,9644.869972914457
3998.4771487453554,7642.3969610743225
3998.4880854846197,5627.376283522695
3998.4990222538027,4278.7436700463295
3998.509959052896,3151.359751150012
3998.520895881904,2373.184000376612
3998.5318327408268,2181.2783556580544
3998.5427696296683,2410.9436126314104
3998.5537065484205,2922.652255322784
3998.5646434970877,3590.247230406851
3998.57558047567,4112.554654479027
3998.5865174841715,4552.645349655301
3998.597454522584,4823.068826965988
3998.6083915909117,4907.217244442552
3998.619328689159,5345.636211521923
3998.6302658173176,6235.43494154513
3998.641202975392,8082.807057317346
3998.652140163382,10233.009355328977
3998.6630773812913,12130.689466878772
3998.674014629112,14001.226724885404
3998.684951906849,15565.843773487954
3998.695889214506,16328.830178163944
3998.706826552075,17175.84119615704
3998.7177639195606,17996.977329339832
3998.7287013169616,18139.990933392197
3998.739638744283,18450.032594751567
3998.750576201517,18806.278589099646
3998.7615136886675,18887.68318451196
3998.7724512057343,19152.902430154383
3998.7833887527217,18904.300391275436
3998.7943263296215,19084.540859539065
3998.805263936438,19181.235775519162
3998.816201573176,19159.91619168222
3998.8271392398265,18979.43808845058
3998.838076936394,18995.14668898657
3998.8490146628787,18889.74814516678
3998.859952419284,18688.534045409415
3998.8708902056032,18686.866071801633
3998.8818280218397,18574.565981842574
3998.8927658679972,18202.741690158844
3998.9037037440685,18382.11014294624
3998.914641650057,17878.516204375777
3998.9255795859635,17501.96077036485
3998.936517551792,17073.849049720917
3998.9474555475335,15994.573607385157
3998.9583935731935,13908.668068859728
3998.969331628771,11775.958671506494
3998.9802697142713,9557.582127105443
3998.991207829685,7168.0832784846425
3999.0021459750174,5411.722810450941
3999.013084150272,4322.096632659435
3999.0240223554406,3704.363501753658
3999.034960590528,3369.2428252287204
3999.045898855534,3319.0780542120337
3999.0568371504623,3673.700464308262
3999.0677754753056,4405.8082706816485
3999.0787138300675,5544.34938198328
3999.0896522147527,6957.431374132633
3999.1005906293526,8342.20061232522
3999.111529073871,9117.441274892539
3999.1224675483095,8972.289492856711
3999.1334060526706,8250.64728307724
3999.144344586947,6958.005187880247
3999.155283151143,5526.327064309269
3999.166221745258,3972.4637806043024
3999.1771603692973,3056.8230144344266
3999.1880990232517,2744.705649141222
3999.1990377071256,3082.9919971227646
3999.209976420924,4052.683242931962
3999.2209151646375,5857.324636589735
3999.2318539382713,8051.040789220481
3999.242792741825,10495.889539510012
3999.253731575303,12619.628266867252
3999.2646704386966,14275.636529065669
3999.275609332011,15388.134091079235
3999.2865482552497,16678.280349772424
3999.2974872084046,17365.169997710735
3999.3084261914805,17764.139166086912
3999.3193652044765,18173.23257573694
3999.330304247397,18438.25091268495
3999.3412433202348,18488.112203948203
3999.3521824229933,18702.224952798337
3999.3631215556725,18700.4742895253
3999.374060718277,18564.291054021563
3999.3849999107983,19069.584420807663
3999.395939133241,18801.32820978761
3999.406878385609,19077.346895556893
3999.4178176678943,18700.803306151178
3999.428756980101,18983.619936753064
3999.439696322229,19069.010702814907
3999.4506356942825,19042.968366920948
3999.461575096254,19324.714139550924
3999.472514528147,18992.943098716434
3999.4834539899657,19184.0434782058
3999.4943934817024,18881.645365502685
3999.505333003361,18860.334945969284
3999.516272554942,18976.874056465924
3999.527212136449,18859.8497983478
3999.5381517478745,18631.066863045096
3999.5490913892218,17891.008389957253
3999.560031060492,16939.12550364807
